Site ID,Date/Time,Target 1 Result,Target 1 Concentration,Target 1,Target 1 Units,Target 1 Detection Limit,Sample ID
UK_SC_Site85,2022/4/22,presence,437186,N1,gc/L,1316,UK_SC_Site85_S146
UK_SC_Site85,2022/4/26,presence,360539,N1,gc/L,1316,UK_SC_Site85_S147
UK_SC_Site85,2022/4/27,presence,12625.5,N1,gc/L,1316,UK_SC_Site85_S148
UK_SC_Site85,2022/4/28,presence,498349.5,N1,gc/L,1316,UK_SC_Site85_S149
UK_SC_Site85,2022/4/29,presence,140207.3928,N1,gc/L,1316,UK_SC_Site85_S150
UK_SC_Site85,2022/5/3,presence,156739.1995,N1,gc/L,1316,UK_SC_Site85_S151
UK_SC_Site85,2022/5/4,presence,219258,N1,gc/L,1316,UK_SC_Site85_S152
UK_SC_Site85,2022/5/5,presence,115280,N1,gc/L,1316,UK_SC_Site85_S153
UK_SC_Site85,2022/5/6,presence,116854,N1,gc/L,1316,UK_SC_Site85_S154
UK_SC_Site85,2022/5/9,presence,255503.5,N1,gc/L,1316,UK_SC_Site85_S155
UK_SC_Site85,2022/5/10,presence,63788,N1,gc/L,1316,UK_SC_Site85_S156
UK_SC_Site85,2022/5/12,presence,312332.2637,N1,gc/L,1316,UK_SC_Site85_S157
UK_SC_Site85,2022/5/13,presence,201794.5,N1,gc/L,1316,UK_SC_Site85_S158
UK_SC_Site85,2022/5/16,presence,158351.5,N1,gc/L,1316,UK_SC_Site85_S159
UK_SC_Site85,2022/5/17,presence,183531,N1,gc/L,1316,UK_SC_Site85_S160
UK_SC_Site85,2022/5/18,presence,72713.36707,N1,gc/L,1316,UK_SC_Site85_S161
UK_SC_Site85,2022/5/19,presence,42986,N1,gc/L,1316,UK_SC_Site85_S162
UK_SC_Site85,2022/5/24,presence,65460,N1,gc/L,1316,UK_SC_Site85_S163
UK_SC_Site85,2022/5/26,presence,70844.9686,N1,gc/L,1316,UK_SC_Site85_S164
UK_SC_Site85,2022/5/30,presence,611541.5031,N1,gc/L,1316,UK_SC_Site85_S165
UK_SC_Site85,2022/6/1,presence,516113.5755,N1,gc/L,1316,UK_SC_Site85_S166
UK_SC_Site85,2022/6/6,presence,182779,N1,gc/L,1316,UK_SC_Site85_S167
UK_SC_Site85,2022/6/7,presence,234750,N1,gc/L,1316,UK_SC_Site85_S168
UK_SC_Site85,2022/6/8,presence,168548.3076,N1,gc/L,1316,UK_SC_Site85_S169
UK_SC_Site85,2022/6/10,presence,333873.5,N1,gc/L,1316,UK_SC_Site85_S170
UK_SC_Site85,2022/6/13,presence,438709.5,N1,gc/L,1316,UK_SC_Site85_S171
UK_SC_Site85,2022/6/14,presence,254808,N1,gc/L,1316,UK_SC_Site85_S172
UK_SC_Site85,2022/6/21,presence,233171.5,N1,gc/L,1316,UK_SC_Site85_S173
UK_SC_Site85,2022/6/22,presence,314698,N1,gc/L,1316,UK_SC_Site85_S174
UK_SC_Site85,2022/6/23,presence,297876,N1,gc/L,1316,UK_SC_Site85_S175
UK_SC_Site85,2022/6/28,presence,243598,N1,gc/L,1316,UK_SC_Site85_S176
UK_SC_Site85,2022/6/29,presence,226546.3417,N1,gc/L,1316,UK_SC_Site85_S177
UK_SC_Site85,2022/6/30,presence,266220.6233,N1,gc/L,1316,UK_SC_Site85_S178
UK_SC_Site85,2022/7/4,presence,250785.5,N1,gc/L,1316,UK_SC_Site85_S179
UK_SC_Site85,2022/7/7,presence,344259.5783,N1,gc/L,1316,UK_SC_Site85_S180
UK_SC_Site85,2022/7/8,presence,330068.7512,N1,gc/L,1316,UK_SC_Site85_S181
UK_SC_Site85,2022/7/12,presence,59937.79198,N1,gc/L,1316,UK_SC_Site85_S182
UK_SC_Site85,2022/7/13,presence,529683,N1,gc/L,1316,UK_SC_Site85_S183
UK_SC_Site85,2022/7/14,presence,380494,N1,gc/L,1316,UK_SC_Site85_S184
UK_SC_Site85,2022/7/15,presence,118647.5,N1,gc/L,1316,UK_SC_Site85_S185
UK_SC_Site85,2022/7/19,presence,287850.5,N1,gc/L,1316,UK_SC_Site85_S186
UK_SC_Site85,2022/7/20,presence,203519.5,N1,gc/L,1316,UK_SC_Site85_S187
UK_SC_Site85,2022/7/21,presence,257695,N1,gc/L,1316,UK_SC_Site85_S188
UK_SC_Site85,2022/7/22,presence,306194.2517,N1,gc/L,1316,UK_SC_Site85_S189
UK_SC_Site85,2022/7/26,presence,17019.5,N1,gc/L,1316,UK_SC_Site85_S190
UK_SC_Site85,2022/7/27,presence,129237.7231,N1,gc/L,1316,UK_SC_Site85_S191
UK_SC_Site85,2022/7/28,presence,86836.43001,N1,gc/L,1316,UK_SC_Site85_S192
UK_SC_Site85,2022/7/29,presence,288864.5,N1,gc/L,1316,UK_SC_Site85_S193
UK_SC_Site85,2022/8/1,presence,144708,N1,gc/L,1316,UK_SC_Site85_S194
UK_SC_Site85,2022/8/3,presence,56148.18965,N1,gc/L,1316,UK_SC_Site85_S195
UK_SC_Site85,2022/8/5,presence,137985.9972,N1,gc/L,1316,UK_SC_Site85_S196
UK_SC_Site85,2022/8/9,presence,132983.5509,N1,gc/L,1316,UK_SC_Site85_S197
UK_SC_Site85,2022/8/10,presence,209089.4497,N1,gc/L,1316,UK_SC_Site85_S198
UK_SC_Site85,2022/8/12,presence,272781,N1,gc/L,1316,UK_SC_Site85_S199
UK_SC_Site85,2022/8/15,presence,116558,N1,gc/L,1316,UK_SC_Site85_S200
UK_SC_Site85,2022/8/17,presence,44343.5,N1,gc/L,1316,UK_SC_Site85_S201
UK_SC_Site85,2022/8/18,presence,88814.5,N1,gc/L,1316,UK_SC_Site85_S202
UK_SC_Site85,2022/8/19,presence,63788,N1,gc/L,1316,UK_SC_Site85_S203
UK_SC_Site85,2022/8/22,presence,170574,N1,gc/L,1316,UK_SC_Site85_S204
UK_SC_Site85,2022/8/24,presence,37084.5,N1,gc/L,1316,UK_SC_Site85_S205
UK_SC_Site85,2022/8/25,presence,75424.5,N1,gc/L,1316,UK_SC_Site85_S206
UK_SC_Site85,2022/8/26,presence,153536.044,N1,gc/L,1316,UK_SC_Site85_S207
UK_SC_Site85,2022/8/29,presence,162844.6312,N1,gc/L,1316,UK_SC_Site85_S208
UK_SC_Site85,2022/8/31,presence,181973,N1,gc/L,1316,UK_SC_Site85_S209
UK_SC_Site85,2022/9/1,presence,72927.5,N1,gc/L,1316,UK_SC_Site85_S210
UK_SC_Site85,2022/9/2,presence,98626,N1,gc/L,1316,UK_SC_Site85_S211
UK_SC_Site85,2022/9/6,presence,31128,N1,gc/L,1316,UK_SC_Site85_S212
UK_SC_Site85,2022/9/7,presence,235469.5,N1,gc/L,1316,UK_SC_Site85_S213
UK_SC_Site85,2022/9/8,presence,68080.5,N1,gc/L,1316,UK_SC_Site85_S214
UK_SC_Site85,2022/9/9,presence,23867,N1,gc/L,1316,UK_SC_Site85_S215
UK_SC_Site85,2022/9/12,presence,89200.96979,N1,gc/L,1316,UK_SC_Site85_S216
UK_SC_Site85,2022/9/13,presence,357569.8696,N1,gc/L,1316,UK_SC_Site85_S217
UK_SC_Site85,2022/9/14,presence,62438.68211,N1,gc/L,1316,UK_SC_Site85_S218
UK_SC_Site85,2022/9/16,presence,136687,N1,gc/L,1316,UK_SC_Site85_S219
UK_SC_Site85,2022/9/20,presence,240841,N1,gc/L,1316,UK_SC_Site85_S220
UK_SC_Site85,2022/9/21,presence,216905.5752,N1,gc/L,1316,UK_SC_Site85_S221
UK_SC_Site85,2022/9/22,presence,171754.3382,N1,gc/L,1316,UK_SC_Site85_S222
UK_SC_Site85,2022/9/23,presence,89649.49753,N1,gc/L,1316,UK_SC_Site85_S223
UK_SC_Site85,2022/9/26,presence,74505.51689,N1,gc/L,1316,UK_SC_Site85_S224
UK_SC_Site85,2022/9/28,presence,180232.7217,N1,gc/L,1316,UK_SC_Site85_S225
UK_SC_Site85,2022/9/29,presence,258099.0641,N1,gc/L,1316,UK_SC_Site85_S226
UK_SC_Site85,2022/9/30,presence,136469,N1,gc/L,1316,UK_SC_Site85_S227
UK_SC_Site85,2022/10/5,presence,64337.16129,N1,gc/L,1316,UK_SC_Site85_S228
UK_SC_Site85,2022/10/6,presence,26930.6854,N1,gc/L,1316,UK_SC_Site85_S229
UK_SC_Site85,2022/10/7,presence,658,N1,gc/L,1316,UK_SC_Site85_S230
UK_SC_Site85,2022/10/8,presence,658,N1,gc/L,1316,UK_SC_Site85_S231
UK_SC_Site85,2022/10/10,presence,63071.00904,N1,gc/L,1316,UK_SC_Site85_S232
UK_SC_Site85,2022/10/12,presence,81199.00977,N1,gc/L,1316,UK_SC_Site85_S233
UK_SC_Site85,2022/10/13,presence,32511.25632,N1,gc/L,1316,UK_SC_Site85_S234
UK_SC_Site85,2022/10/14,presence,72673,N1,gc/L,1316,UK_SC_Site85_S235
UK_SC_Site85,2022/10/17,presence,20798,N1,gc/L,1316,UK_SC_Site85_S236
UK_SC_Site85,2022/10/19,presence,76974,N1,gc/L,1316,UK_SC_Site85_S237
UK_SC_Site85,2022/10/20,presence,53751,N1,gc/L,1316,UK_SC_Site85_S238
UK_SC_Site85,2022/10/21,presence,78191,N1,gc/L,1316,UK_SC_Site85_S239
UK_SC_Site85,2022/10/24,presence,8596.5,N1,gc/L,1316,UK_SC_Site85_S240
UK_SC_Site85,2022/10/25,presence,25716.5,N1,gc/L,1316,UK_SC_Site85_S241
UK_SC_Site85,2022/10/27,presence,11223,N1,gc/L,1316,UK_SC_Site85_S242
UK_SC_Site85,2022/10/28,presence,66874,N1,gc/L,1316,UK_SC_Site85_S243
UK_SC_Site85,2022/10/31,presence,18242,N1,gc/L,1316,UK_SC_Site85_S244
UK_SC_Site85,2022/11/1,presence,17774,N1,gc/L,1316,UK_SC_Site85_S245
UK_SC_Site85,2022/11/2,presence,39736.5,N1,gc/L,1316,UK_SC_Site85_S246
UK_SC_Site85,2022/11/4,presence,9117.5,N1,gc/L,1316,UK_SC_Site85_S247
UK_SC_Site85,2022/11/8,presence,16764.5,N1,gc/L,1316,UK_SC_Site85_S248
UK_SC_Site85,2022/11/9,presence,10216,N1,gc/L,1316,UK_SC_Site85_S249
UK_SC_Site85,2022/11/11,presence,32367.5,N1,gc/L,1316,UK_SC_Site85_S250
UK_SC_Site85,2022/11/14,presence,24052.5,N1,gc/L,1316,UK_SC_Site85_S251
UK_SC_Site85,2022/11/16,presence,24640,N1,gc/L,1316,UK_SC_Site85_S252
UK_SC_Site85,2022/11/17,presence,32993.5,N1,gc/L,1316,UK_SC_Site85_S253
UK_SC_Site85,2022/11/18,presence,58741.5,N1,gc/L,1316,UK_SC_Site85_S254
UK_SC_Site85,2022/11/24,presence,49632,N1,gc/L,1316,UK_SC_Site85_S255
UK_SC_Site85,2022/11/25,presence,32208,N1,gc/L,1316,UK_SC_Site85_S256
UK_SC_Site85,2022/11/29,presence,26960,N1,gc/L,1316,UK_SC_Site85_S257
UK_SC_Site85,2022/11/30,presence,281627,N1,gc/L,1316,UK_SC_Site85_S258
UK_SC_Site85,2022/12/2,presence,64368,N1,gc/L,1316,UK_SC_Site85_S259
UK_SC_Site85,2022/12/5,presence,59536,N1,gc/L,1316,UK_SC_Site85_S260
UK_SC_Site85,2022/12/6,presence,182842.5,N1,gc/L,1316,UK_SC_Site85_S261
UK_SC_Site85,2022/12/7,presence,109781.5,N1,gc/L,1316,UK_SC_Site85_S262
UK_SC_Site85,2022/12/13,presence,223301.5,N1,gc/L,1316,UK_SC_Site85_S263
UK_SC_Site85,2022/12/14,presence,231472,N1,gc/L,1316,UK_SC_Site85_S264
UK_SC_Site85,2022/12/15,presence,609163,N1,gc/L,1316,UK_SC_Site85_S265
UK_SC_Site85,2022/12/16,presence,428805,N1,gc/L,1316,UK_SC_Site85_S266
UK_SC_Site85,2022/12/19,presence,82533.5,N1,gc/L,1316,UK_SC_Site85_S267
UK_SC_Site85,2022/12/20,presence,50864,N1,gc/L,1316,UK_SC_Site85_S268
UK_SC_Site85,2022/12/21,presence,7963,N1,gc/L,1316,UK_SC_Site85_S269
UK_SC_Site85,2022/12/29,presence,658,N1,gc/L,1316,UK_SC_Site85_S270
UK_SC_Site85,2023/1/6,presence,17680,N1,gc/L,1316,UK_SC_Site85_S271
UK_SC_Site85,2023/1/9,presence,44346.5,N1,gc/L,1316,UK_SC_Site85_S272
UK_SC_Site85,2023/1/12,presence,17061.5,N1,gc/L,1316,UK_SC_Site85_S273
UK_SC_Site85,2023/1/13,presence,22751.75,N1,gc/L,1316,UK_SC_Site85_S274
UK_SC_Site85,2023/1/16,presence,98730.5,N1,gc/L,1316,UK_SC_Site85_S275
UK_SC_Site85,2023/1/17,presence,15237.5,N1,gc/L,1316,UK_SC_Site85_S276
UK_SC_Site85,2023/1/19,presence,25541,N1,gc/L,1316,UK_SC_Site85_S277
UK_SC_Site85,2023/1/20,presence,16485.5,N1,gc/L,1316,UK_SC_Site85_S278
UK_SC_Site85,2023/1/24,"Positive (DNQ), Positive",16709.25,N1,gc/L,1316,UK_SC_Site85_S279
UK_SC_Site85,2023/1/25,presence,12107,N1,gc/L,1316,UK_SC_Site85_S280
UK_SC_Site85,2023/1/26,presence,31984,N1,gc/L,1316,UK_SC_Site85_S281
UK_SC_Site85,2023/1/30,presence,303440,N1,gc/L,1316,UK_SC_Site85_S282
UK_SC_Site85,2023/1/31,presence,658,N1,gc/L,1316,UK_SC_Site85_S283
UK_SC_Site85,2023/2/1,presence,18016,N1,gc/L,1316,UK_SC_Site85_S284
UK_SC_Site85,2023/2/3,presence,10266.5,N1,gc/L,1316,UK_SC_Site85_S285
UK_SC_Site85,2023/2/7,presence,24928,N1,gc/L,1316,UK_SC_Site85_S286
UK_SC_Site85,2023/2/8,presence,31291,N1,gc/L,1316,UK_SC_Site85_S287
UK_SC_Site85,2023/2/9,presence,77674.5,N1,gc/L,1316,UK_SC_Site85_S288
UK_SC_Site85,2023/2/13,presence,57776,N1,gc/L,1316,UK_SC_Site85_S289
UK_SC_Site85,2023/2/14,presence,51983.5,N1,gc/L,1316,UK_SC_Site85_S290
UK_SC_Site85,2023/2/15,presence,25231.5,N1,gc/L,1316,UK_SC_Site85_S291
UK_SC_Site85,2023/2/16,presence,20042.5,N1,gc/L,1316,UK_SC_Site85_S292
UK_SC_Site85,2023/2/20,presence,21109,N1,gc/L,1316,UK_SC_Site85_S293
UK_SC_Site85,2023/2/21,presence,57663.5,N1,gc/L,1316,UK_SC_Site85_S294
UK_SC_Site85,2023/2/22,presence,26549,N1,gc/L,1316,UK_SC_Site85_S295
UK_SC_Site85,2023/2/23,presence,65472,N1,gc/L,1316,UK_SC_Site85_S296
UK_SC_Site85,2023/2/27,presence,87200,N1,gc/L,1316,UK_SC_Site85_S297
UK_SC_Site85,2023/2/28,presence,134443,N1,gc/L,1316,UK_SC_Site85_S298
UK_SC_Site94,2020/5/28,presence,2192.457997,N1,gc/L,1316,UK_SC_Site94_S1
UK_SC_Site94,2020/6/3,presence,658,N1,gc/L,1316,UK_SC_Site94_S2
UK_SC_Site94,2020/6/4,presence,658,N1,gc/L,1316,UK_SC_Site94_S3
UK_SC_Site94,2020/6/8,absence,0,N1,gc/L,1316,UK_SC_Site94_S4
UK_SC_Site94,2020/6/9,presence,658,N1,gc/L,1316,UK_SC_Site94_S5
UK_SC_Site94,2020/6/10,presence,2357.016479,N1,gc/L,1316,UK_SC_Site94_S6
UK_SC_Site94,2020/6/15,presence,658,N1,gc/L,1316,UK_SC_Site94_S7
UK_SC_Site94,2020/6/22,presence,658,N1,gc/L,1316,UK_SC_Site94_S8
UK_SC_Site94,2020/6/23,absence,0,N1,gc/L,1316,UK_SC_Site94_S9
UK_SC_Site94,2020/6/24,absence,0,N1,gc/L,1316,UK_SC_Site94_S10
UK_SC_Site94,2020/6/26,absence,0,N1,gc/L,1316,UK_SC_Site94_S11
UK_SC_Site94,2020/6/28,presence,658,N1,gc/L,1316,UK_SC_Site94_S12
UK_SC_Site94,2020/6/30,absence,0,N1,gc/L,1316,UK_SC_Site94_S13
UK_SC_Site94,2020/7/1,absence,0,N1,gc/L,1316,UK_SC_Site94_S14
UK_SC_Site94,2020/7/3,absence,0,N1,gc/L,1316,UK_SC_Site94_S15
UK_SC_Site94,2020/7/6,absence,0,N1,gc/L,1316,UK_SC_Site94_S16
UK_SC_Site94,2020/7/7,absence,0,N1,gc/L,1316,UK_SC_Site94_S17
UK_SC_Site94,2020/7/8,absence,0,N1,gc/L,1316,UK_SC_Site94_S18
UK_SC_Site94,2020/7/10,absence,0,N1,gc/L,1316,UK_SC_Site94_S19
UK_SC_Site94,2020/7/13,absence,0,N1,gc/L,1316,UK_SC_Site94_S20
UK_SC_Site94,2020/7/14,presence,658,N1,gc/L,1316,UK_SC_Site94_S21
UK_SC_Site94,2020/7/15,absence,0,N1,gc/L,1316,UK_SC_Site94_S22
UK_SC_Site94,2020/7/17,presence,658,N1,gc/L,1316,UK_SC_Site94_S23
UK_SC_Site94,2020/7/20,absence,0,N1,gc/L,1316,UK_SC_Site94_S24
UK_SC_Site94,2020/8/7,absence,0,N1,gc/L,1316,UK_SC_Site94_S25
UK_SC_Site94,2020/8/10,presence,2351.598,N1,gc/L,1316,UK_SC_Site94_S26
UK_SC_Site94,2020/8/11,presence,658,N1,gc/L,1316,UK_SC_Site94_S27
UK_SC_Site94,2020/8/13,presence,658,N1,gc/L,1316,UK_SC_Site94_S28
UK_SC_Site94,2020/8/14,presence,658,N1,gc/L,1316,UK_SC_Site94_S29
UK_SC_Site94,2020/8/17,presence,2673.982237,N1,gc/L,1316,UK_SC_Site94_S30
UK_SC_Site94,2020/8/18,presence,2406.160836,N1,gc/L,1316,UK_SC_Site94_S31
UK_SC_Site94,2020/8/19,presence,658,N1,gc/L,1316,UK_SC_Site94_S32
UK_SC_Site94,2020/8/21,absence,0,N1,gc/L,1316,UK_SC_Site94_S33
UK_SC_Site94,2020/8/24,presence,3211.849052,N1,gc/L,1316,UK_SC_Site94_S34
UK_SC_Site94,2020/8/25,presence,1791.385323,N1,gc/L,1316,UK_SC_Site94_S35
UK_SC_Site94,2020/8/26,presence,2515.899,N1,gc/L,1316,UK_SC_Site94_S36
UK_SC_Site94,2020/8/28,absence,0,N1,gc/L,1316,UK_SC_Site94_S37
UK_SC_Site94,2020/8/31,presence,6013.214837,N1,gc/L,1316,UK_SC_Site94_S38
UK_SC_Site94,2020/9/1,presence,6517.368749,N1,gc/L,1316,UK_SC_Site94_S39
UK_SC_Site94,2020/9/2,presence,10153.90772,N1,gc/L,1316,UK_SC_Site94_S40
UK_SC_Site94,2020/9/4,presence,10614.09641,N1,gc/L,1316,UK_SC_Site94_S41
UK_SC_Site94,2020/9/7,presence,16507.71726,N1,gc/L,1316,UK_SC_Site94_S42
UK_SC_Site94,2020/9/8,presence,10683.67016,N1,gc/L,1316,UK_SC_Site94_S43
UK_SC_Site94,2020/9/9,presence,10928.35598,N1,gc/L,1316,UK_SC_Site94_S44
UK_SC_Site94,2020/9/11,presence,8891.295077,N1,gc/L,1316,UK_SC_Site94_S45
UK_SC_Site94,2020/9/14,presence,16059.22664,N1,gc/L,1316,UK_SC_Site94_S46
UK_SC_Site94,2020/9/15,presence,5324.834519,N1,gc/L,1316,UK_SC_Site94_S47
UK_SC_Site94,2020/9/16,presence,5805.665464,N1,gc/L,1316,UK_SC_Site94_S48
UK_SC_Site94,2020/9/18,presence,13417.9119,N1,gc/L,1316,UK_SC_Site94_S49
UK_SC_Site94,2020/9/21,presence,47239.46776,N1,gc/L,1316,UK_SC_Site94_S50
UK_SC_Site94,2020/9/22,presence,33506.07363,N1,gc/L,1316,UK_SC_Site94_S51
UK_SC_Site94,2020/9/23,presence,21195.5947,N1,gc/L,1316,UK_SC_Site94_S52
UK_SC_Site94,2020/9/28,presence,36716.45,N1,gc/L,1316,UK_SC_Site94_S53
UK_SC_Site94,2020/9/29,presence,75590.96,N1,gc/L,1316,UK_SC_Site94_S54
UK_SC_Site94,2020/9/30,presence,28383.86667,N1,gc/L,1316,UK_SC_Site94_S55
UK_SC_Site94,2020/10/2,presence,57775.88434,N1,gc/L,1316,UK_SC_Site94_S56
UK_SC_Site94,2020/10/5,presence,7632.598919,N1,gc/L,1316,UK_SC_Site94_S57
UK_SC_Site94,2020/10/6,presence,20250.21119,N1,gc/L,1316,UK_SC_Site94_S58
UK_SC_Site94,2020/10/7,presence,27978.34998,N1,gc/L,1316,UK_SC_Site94_S59
UK_SC_Site94,2020/10/12,presence,76280.00961,N1,gc/L,1316,UK_SC_Site94_S60
UK_SC_Site94,2020/10/13,presence,43219.66237,N1,gc/L,1316,UK_SC_Site94_S61
UK_SC_Site94,2020/10/14,presence,44867.95071,N1,gc/L,1316,UK_SC_Site94_S62
UK_SC_Site94,2020/10/19,presence,111103.5201,N1,gc/L,1316,UK_SC_Site94_S63
UK_SC_Site94,2020/10/20,presence,68697.11235,N1,gc/L,1316,UK_SC_Site94_S64
UK_SC_Site94,2020/10/21,presence,31660.21806,N1,gc/L,1316,UK_SC_Site94_S65
UK_SC_Site94,2020/10/23,presence,70407.12344,N1,gc/L,1316,UK_SC_Site94_S66
UK_SC_Site94,2020/10/26,presence,48427.44056,N1,gc/L,1316,UK_SC_Site94_S67
UK_SC_Site94,2020/10/27,presence,17022.30787,N1,gc/L,1316,UK_SC_Site94_S68
UK_SC_Site94,2020/10/28,presence,53859.07026,N1,gc/L,1316,UK_SC_Site94_S69
UK_SC_Site94,2020/10/30,presence,69337.41958,N1,gc/L,1316,UK_SC_Site94_S70
UK_SC_Site94,2020/11/2,presence,17316.13654,N1,gc/L,1316,UK_SC_Site94_S71
UK_SC_Site94,2020/11/3,presence,20457.23655,N1,gc/L,1316,UK_SC_Site94_S72
UK_SC_Site94,2020/11/4,presence,20568.55425,N1,gc/L,1316,UK_SC_Site94_S73
UK_SC_Site94,2020/11/6,presence,34501.75929,N1,gc/L,1316,UK_SC_Site94_S74
UK_SC_Site94,2020/11/9,presence,90962.57411,N1,gc/L,1316,UK_SC_Site94_S75
UK_SC_Site94,2020/11/10,presence,54256.52582,N1,gc/L,1316,UK_SC_Site94_S76
UK_SC_Site94,2020/11/11,presence,83510.34383,N1,gc/L,1316,UK_SC_Site94_S77
UK_SC_Site94,2020/11/12,presence,54432.29799,N1,gc/L,1316,UK_SC_Site94_S78
UK_SC_Site94,2020/11/16,presence,16773.8174,N1,gc/L,1316,UK_SC_Site94_S79
UK_SC_Site94,2020/11/17,presence,35925.73529,N1,gc/L,1316,UK_SC_Site94_S80
UK_SC_Site94,2020/11/18,presence,12534.84089,N1,gc/L,1316,UK_SC_Site94_S81
UK_SC_Site94,2020/11/19,presence,7767.397921,N1,gc/L,1316,UK_SC_Site94_S82
UK_SC_Site94,2020/11/23,presence,16940.40747,N1,gc/L,1316,UK_SC_Site94_S83
UK_SC_Site94,2020/11/24,presence,34630.16477,N1,gc/L,1316,UK_SC_Site94_S84
UK_SC_Site94,2020/11/25,presence,12143.48093,N1,gc/L,1316,UK_SC_Site94_S85
UK_SC_Site94,2020/11/30,presence,67493.71318,N1,gc/L,1316,UK_SC_Site94_S86
UK_SC_Site94,2020/12/1,presence,68759.79354,N1,gc/L,1316,UK_SC_Site94_S87
UK_SC_Site94,2020/12/2,presence,55110.99924,N1,gc/L,1316,UK_SC_Site94_S88
UK_SC_Site94,2020/12/3,presence,61740.87021,N1,gc/L,1316,UK_SC_Site94_S89
UK_SC_Site94,2020/12/4,presence,38967.06584,N1,gc/L,1316,UK_SC_Site94_S90
UK_SC_Site94,2020/12/7,presence,74881.13586,N1,gc/L,1316,UK_SC_Site94_S91
UK_SC_Site94,2020/12/8,presence,45778.33976,N1,gc/L,1316,UK_SC_Site94_S92
UK_SC_Site94,2020/12/9,presence,41713.06936,N1,gc/L,1316,UK_SC_Site94_S93
UK_SC_Site94,2020/12/10,presence,26685.13345,N1,gc/L,1316,UK_SC_Site94_S94
UK_SC_Site94,2020/12/11,presence,55525.63478,N1,gc/L,1316,UK_SC_Site94_S95
UK_SC_Site94,2020/12/14,presence,7634.163399,N1,gc/L,1316,UK_SC_Site94_S96
UK_SC_Site94,2020/12/15,presence,11407.74968,N1,gc/L,1316,UK_SC_Site94_S97
UK_SC_Site94,2020/12/16,presence,30505.84152,N1,gc/L,1316,UK_SC_Site94_S98
UK_SC_Site94,2020/12/21,presence,30184,N1,gc/L,1316,UK_SC_Site94_S99
UK_SC_Site94,2020/12/29,presence,89685.97684,N1,gc/L,1316,UK_SC_Site94_S100
UK_SC_Site94,2021/1/5,presence,105525.3484,N1,gc/L,1316,UK_SC_Site94_S101
UK_SC_Site94,2021/1/6,presence,83293.42749,N1,gc/L,1316,UK_SC_Site94_S102
UK_SC_Site94,2021/1/7,presence,126723.0396,N1,gc/L,1316,UK_SC_Site94_S103
UK_SC_Site94,2021/1/8,presence,170670.6903,N1,gc/L,1316,UK_SC_Site94_S104
UK_SC_Site94,2021/1/12,presence,58795.94183,N1,gc/L,1316,UK_SC_Site94_S105
UK_SC_Site94,2021/1/13,presence,196972.4291,N1,gc/L,1316,UK_SC_Site94_S106
UK_SC_Site94,2021/1/14,presence,64484.27588,N1,gc/L,1316,UK_SC_Site94_S107
UK_SC_Site94,2021/1/15,presence,47981.194,N1,gc/L,1316,UK_SC_Site94_S108
UK_SC_Site94,2021/1/19,presence,84036.63437,N1,gc/L,1316,UK_SC_Site94_S109
UK_SC_Site94,2021/1/20,presence,13620.30431,N1,gc/L,1316,UK_SC_Site94_S110
UK_SC_Site94,2021/1/22,presence,63107.73788,N1,gc/L,1316,UK_SC_Site94_S111
UK_SC_Site94,2021/1/25,presence,109705.5669,N1,gc/L,1316,UK_SC_Site94_S112
UK_SC_Site94,2021/1/26,presence,27355.56865,N1,gc/L,1316,UK_SC_Site94_S113
UK_SC_Site94,2021/1/29,presence,24686.15005,N1,gc/L,1316,UK_SC_Site94_S114
UK_SC_Site94,2021/2/1,presence,179435.4678,N1,gc/L,1316,UK_SC_Site94_S115
UK_SC_Site94,2021/2/2,presence,79037.19227,N1,gc/L,1316,UK_SC_Site94_S116
UK_SC_Site94,2021/2/3,presence,58121.02946,N1,gc/L,1316,UK_SC_Site94_S117
UK_SC_Site94,2021/2/4,presence,23211.44107,N1,gc/L,1316,UK_SC_Site94_S118
UK_SC_Site94,2021/2/10,presence,38828.05122,N1,gc/L,1316,UK_SC_Site94_S119
UK_SC_Site94,2021/2/11,presence,45136.68813,N1,gc/L,1316,UK_SC_Site94_S120
UK_SC_Site94,2021/2/12,presence,49178.18071,N1,gc/L,1316,UK_SC_Site94_S121
UK_SC_Site94,2021/2/15,presence,45825.34886,N1,gc/L,1316,UK_SC_Site94_S122
UK_SC_Site94,2021/2/16,presence,37355.85617,N1,gc/L,1316,UK_SC_Site94_S123
UK_SC_Site94,2021/2/17,presence,39614.39482,N1,gc/L,1316,UK_SC_Site94_S124
UK_SC_Site94,2021/2/22,presence,29675,N1,gc/L,1316,UK_SC_Site94_S125
UK_SC_Site94,2021/2/25,presence,27304.32127,N1,gc/L,1316,UK_SC_Site94_S126
UK_SC_Site94,2021/2/26,presence,32800.13441,N1,gc/L,1316,UK_SC_Site94_S127
UK_SC_Site94,2021/3/1,presence,60449.62205,N1,gc/L,1316,UK_SC_Site94_S128
UK_SC_Site94,2021/3/2,presence,64552.64911,N1,gc/L,1316,UK_SC_Site94_S129
UK_SC_Site94,2021/3/4,presence,46924.94059,N1,gc/L,1316,UK_SC_Site94_S130
UK_SC_Site94,2021/3/9,presence,33787.22505,N1,gc/L,1316,UK_SC_Site94_S131
UK_SC_Site94,2021/3/10,presence,59611.65879,N1,gc/L,1316,UK_SC_Site94_S132
UK_SC_Site94,2021/3/11,presence,15064.5272,N1,gc/L,1316,UK_SC_Site94_S133
